Date,Distributor,Hub,Inv.Value(RMB),Product Hierarchy - Brand,Store Group Channel,IDS GIV
2025-01-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-01-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-01-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-01-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-01-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-01-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-01-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-01-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-01-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-01-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-01-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-01-18,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-01-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-01-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-01-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-01-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-01-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-01-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-01-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-01-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-01-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-01-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-01-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-01-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-01-19,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-01-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-01-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-01-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-01-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-01-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-01-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-01-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-01-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-01-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-01-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-01-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-01-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-01-20,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-01-21,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,16518.94,H&S,B Store,73.23
2025-01-21,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,16518.94,H&S,CB,148.88
2025-01-21,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,16518.94,H&S,CVS,244.08
2025-01-21,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,16518.94,H&S,DCP,214.26
2025-01-21,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,16518.94,H&S,DKS,91.65
2025-01-21,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,16518.94,H&S,DMW,81.05
2025-01-21,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,16518.94,H&S,DP.com,147.62
2025-01-21,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,16518.94,H&S,EB,27.65
2025-01-21,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,16518.94,H&S,Grocery & Others,380.65
2025-01-21,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,16518.94,H&S,HSM,10676.74
2025-01-21,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,16518.94,H&S,ICP,1491.92
2025-01-21,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,16518.94,H&S,MM,631.04
2025-01-21,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,16518.94,H&S,WS,2310.18
2025-01-22,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-01-22,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-01-22,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-01-22,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-01-22,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-01-22,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-01-22,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-01-22,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-01-22,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-01-22,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-01-22,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-01-22,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-01-22,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-01-23,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-01-23,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-01-23,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-01-23,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-01-23,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-01-23,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-01-23,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-01-23,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-01-23,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-01-23,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-01-23,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-01-23,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-01-23,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-01-24,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-01-24,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-01-24,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-01-24,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-01-24,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-01-24,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-01-24,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-01-24,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-01-24,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-01-24,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-01-24,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-01-24,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-01-24,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-01-25,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-01-25,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-01-25,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-01-25,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-01-25,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-01-25,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-01-25,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-01-25,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-01-25,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-01-25,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-01-25,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-01-25,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-01-25,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-01-26,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,19694.85,H&S,B Store,118.0
2025-01-26,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,19694.85,H&S,CB,447.14
2025-01-26,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,19694.85,H&S,CVS,745.05
2025-01-26,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,19694.85,H&S,DCP,384.58
2025-01-26,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,19694.85,H&S,DKS,23.06
2025-01-26,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,19694.85,H&S,DMW,321.66
2025-01-26,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,19694.85,H&S,DP.com,204.69
2025-01-26,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,19694.85,H&S,EB,10.29
2025-01-26,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,19694.85,H&S,Grocery & Others,771.26
2025-01-26,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,19694.85,H&S,HSM,13400.74
2025-01-26,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,19694.85,H&S,ICP,0.0
2025-01-26,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,19694.85,H&S,MM,1127.67
2025-01-26,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,19694.85,H&S,WS,0.0
2025-01-27,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,2140.7,H&S,B Store,7.82
2025-01-27,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,2140.7,H&S,CB,19.52
2025-01-27,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,2140.7,H&S,CVS,49.04
2025-01-27,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,2140.7,H&S,DCP,21.22
2025-01-27,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,2140.7,H&S,DKS,10.33
2025-01-27,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,2140.7,H&S,DMW,6.06
2025-01-27,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,2140.7,H&S,DP.com,10.43
2025-01-27,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,2140.7,H&S,EB,3.31
2025-01-27,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,2140.7,H&S,Grocery & Others,81.1
2025-01-27,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,2140.7,H&S,HSM,1352.01
2025-01-27,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,2140.7,H&S,ICP,238.41
2025-01-27,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,2140.7,H&S,MM,77.34
2025-01-27,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,2140.7,H&S,WS,264.11
2025-01-28,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-01-28,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-01-28,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-01-28,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-01-28,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-01-28,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-01-28,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-01-28,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-01-28,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-01-28,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-01-28,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-01-28,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-01-28,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-01-29,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-01-29,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-01-29,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-01-29,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-01-29,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-01-29,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-01-29,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-01-29,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-01-29,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-01-29,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-01-29,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-01-29,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-01-29,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-01-30,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-01-30,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-01-30,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-01-30,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-01-30,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-01-30,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-01-30,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-01-30,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-01-30,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-01-30,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-01-30,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-01-30,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-01-30,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-01-31,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,17497.69,H&S,B Store,114.69
2025-01-31,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,17497.69,H&S,CB,436.39
2025-01-31,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,17497.69,H&S,CVS,694.91
2025-01-31,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,17497.69,H&S,DCP,433.68
2025-01-31,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,17497.69,H&S,DKS,198.74
2025-01-31,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,17497.69,H&S,DMW,167.4
2025-01-31,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,17497.69,H&S,DP.com,184.76
2025-01-31,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,17497.69,H&S,EB,41.54
2025-01-31,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,17497.69,H&S,Grocery & Others,1361.07
2025-01-31,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,17497.69,H&S,HSM,12048.58
2025-01-31,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,17497.69,H&S,ICP,0.0
2025-01-31,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,17497.69,H&S,MM,1059.03
2025-01-31,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,17497.69,H&S,WS,0.0
2025-02-01,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,756.89,H&S,B Store,3.46
2025-02-01,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,756.89,H&S,CB,11.3
2025-02-01,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,756.89,H&S,CVS,14.05
2025-02-01,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,756.89,H&S,DCP,8.88
2025-02-01,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,756.89,H&S,DKS,3.34
2025-02-01,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,756.89,H&S,DMW,8.39
2025-02-01,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,756.89,H&S,DP.com,6.29
2025-02-01,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,756.89,H&S,EB,0.43
2025-02-01,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,756.89,H&S,Grocery & Others,21.74
2025-02-01,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,756.89,H&S,HSM,457.42
2025-02-01,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,756.89,H&S,ICP,110.33
2025-02-01,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,756.89,H&S,MM,31.49
2025-02-01,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,756.89,H&S,WS,79.75
2025-02-02,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-02,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-02,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-02,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-02,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-02,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-02,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-02,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-02,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-02,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-02,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-02,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-02,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DCP,0.0
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DKS,0.0
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DMW,0.0
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,DP.com,0.0
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,EB,0.0
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,Grocery & Others,0.0
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,HSM,0.0
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,ICP,0.0
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,MM,0.0
2025-02-03,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,WS,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,B Store,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CB,0.0
2025-02-04,WuHan_Chuangjie,武汉创洁工贸淡化股份有限公司-武汉东西湖,0.0,H&S,CVS,0.0
